,post_url,author,author_url,author_type,description,media_type,media_url
0,https://www.linkedin.com/feed/update/urn:li:activity:6753385420500852736/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Katina Kenyon will be a guest speaker at the Women in Cloud Digital Summit 2021, an event that brings together experts to inspire, connect, and transform women in the tech industry.

Register to hear her speak: https://bit.ly/2UNOri4
Register for a free Discovery Session with one of our Solutions Architects: https://lnkd.in/gXX9vhg

#WICPower2021 #WomenInCloud",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEL7Mi4NA8w1g/feedshare-shrink_800/0/1610132555407?e=1629331200&v=beta&t=dYYKGuI0nKfdgN3MritfxPvi6bLPStQzSEKjMTVyNio
0,https://www.linkedin.com/feed/update/urn:li:activity:6753415208426909696/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our first Trainee Scholarship Program of the year is here! Applications for the ReactJS and NodeJS Program are now open, don't miss the chance to be part of it. Go to apply.applaudostudios.com to apply 🙌🏼

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHrePNY80DL0g/feedshare-shrink_800/0/1610139657130?e=1629331200&v=beta&t=BiDIn6EKy2INVdGUBzUZHWFquXEF2wH0GlJyqlUZkTY
0,https://www.linkedin.com/feed/update/urn:li:activity:6752390353262850048/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Jessica is from the Dominican Republic, she joined us in November and is part of our QA team! Fun fact: she is a Business Administrator and has a Master's in Finance, but later on discovered her passion for testing 👩‍💻

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEn2zoiMHMOvg/feedshare-shrink_800/0/1609895312970?e=1629331200&v=beta&t=gmH40K5ke1-wl8mQcIj0qoldJ_7jHYldBmnvZjwk31U
0,https://www.linkedin.com/feed/update/urn:li:activity:6752753763360014336/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We know how important is communication in the development of every project. That's why we handle daily meetings with our team and check frequently with our customers to make sure we are delivering exactly what they need.

Check our Clutch.co profile: http://bit.ly/2LsWRdD

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGFYgRNM0oQjQ/feedshare-shrink_800/0/1609981956758?e=1629331200&v=beta&t=azXDPk_LtMny35aMkAVtTF28ojjMI5vgyVINuTj7lk8
0,https://www.linkedin.com/feed/update/urn:li:activity:6752024292742987776/,Gerardo Paredes,https://www.linkedin.com/in/gerardo-paredes,User,"Oportunidad para profesionales del área comercial de unirse al equipo de ventas de APPLAUDO STUDIOS:

- Manejando oportunidades de negocios con clientes del más alto perfil en mercados globales
- Aprender y dominar un proceso de comercialización altamente tecnificado y sofisticado en la industría más creciente y dínamica de la actualidad (tecnología)
- Entrar a una de las empresas de más alto crecimiento, mejores beneficios, oportunidades y el mejor ambiente laboral de El Salvador

APPLAUDO IS THE PLACE TO BE! JOIN US NOW!",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6749453090707050496/
0,https://www.linkedin.com/feed/update/urn:li:activity:6749464997627252736/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Here’s a glimpse of our 2020. We are grateful for our incredible team and customers. We wish everyone Happy Holidays and a great New Year filled with blessings for you and your families.

#BestPlaceToCode #CodeThatChangesLives",Video,https://dms.licdn.com/playlist/C4E05AQFe6vSSX7KDEg/mp4-720p-30fp-crf28/0/1609197798324?e=1626228000&v=beta&t=vT3WDfUtRxkLtiHVltLp5rsf9vPlT1lpDgtBDIIR-zY
0,https://www.linkedin.com/feed/update/urn:li:activity:6747923731714228224/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Here’s a glimpse of our 2020. We are grateful for our incredible team and customers. We wish everyone a Merry Christmas and a Happy New Year filled with blessings for you and your families.

#BestPlaceToCode #CodeThatChangesLives",Video,https://dms.licdn.com/playlist/C4E05AQEnKmkToGnQuQ/mp4-720p-30fp-crf28/0/1608830376386?e=1626228000&v=beta&t=cpdpNlM3M3p9_mjeqTHb7978aXjhsnJ1i0TkNX-zxFE
0,https://www.linkedin.com/feed/update/urn:li:activity:6749333216676638720/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Do you want to be part of our team? Check our open positions at https://lnkd.in/dcNQa2x and apply!

The hiring and onboarding process is held remotely.
*Most open positions can be remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEU8tvtMgMbvw/feedshare-shrink_800/0/1609166434682?e=1629331200&v=beta&t=xh2a7z6XY-uA1m7WH5dIHvmBEJp2rYSVC7w3hzrZHRE
0,https://www.linkedin.com/feed/update/urn:li:activity:6748878397151227904/,Mario Vanegas,https://www.linkedin.com/in/vanegasdev,User,"Communicate to Lead 👨🏻‍🎓

Applaudo Studios
#bestplacetocode #communicatetolead #learningeveryday #leadership #softskillsdevelopment",Carousel,['https://media-exp3.licdn.com/dms/image/C4E1FAQEcBKn_6eCOkA/feedshare-document-images_480/1/1609057686299?e=1626228000&v=beta&t=cj20l2KQcscAk6sQ2r3juUUCGEONk_LTZNAIumVowoc']
0,https://www.linkedin.com/feed/update/urn:li:activity:6747683779252420608/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our QA Trainee Scholarship Program is now open! Don’t miss your chance to submit your application at https://lnkd.in/dcNQa2x and be part of it 😎

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQExF_Vd9jexNA/feedshare-shrink_800/0/1608773178309?e=1629331200&v=beta&t=HqLrpPJP9VMasqtFaBK-glUkkImZmF9SJCHOJ3D2hRM
0,https://www.linkedin.com/feed/update/urn:li:activity:6747627386868703232/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our Christmas party was a little bit different this year but we still had a good time, fun surprises, goodies, and activities to celebrate the most joyful time of the year with the team! 🎄

#BestPlaceToCode #CodeThatChangesLives",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQG_yNcPiVkejg/feedshare-shrink_800/0/1608759721335?e=1629331200&v=beta&t=Pg2BshVR8Bp4PErm9-i66MezbsikqEpTawt5P5fP_Ic', 'https://media-exp3.licdn.com/dms/image/C4E22AQEVSZ93isjeGA/feedshare-shrink_800/0/1608759725325?e=1629331200&v=beta&t=VsSv1O2yBaWqeWIHzcVBav7S77_Ntk4dJflB-PH5GJM', 'https://media-exp3.licdn.com/dms/image/C4E22AQEb4NuuULC6Kg/feedshare-shrink_800/0/1608759732630?e=1629331200&v=beta&t=mLd1jyu2yTl9atgLZr1ByyEqBfx0iS_E2wLTc6t9QuA', 'https://media-exp3.licdn.com/dms/image/C4E22AQGYbfStwkc-kg/feedshare-shrink_800/0/1608759725791?e=1629331200&v=beta&t=Ul6g68yncOwcEDL5EBV40WpBDo0u2oE-VcTIhtPfHQc']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6747636871611977728/,Tatiana Barrios,https://www.linkedin.com/in/tatiana-barrios-199a68a7,User,"¡Me encantó este programa! #DaleCarnegie
Gracias Applaudo Studios por apostarle siempre al desarrollo de sus colaboradores 🙌🏻",Single image,https://media-exp3.licdn.com/dms/image/C5622AQFvJxIteq7BJg/feedshare-shrink_800/0/1608761993978?e=1629331200&v=beta&t=olphG7aujsih5HAsyyGd7FNywr5019O2Ic3z24631U0
0,https://www.linkedin.com/feed/update/urn:li:activity:6747304116017602560/,Josue Vigil,https://www.linkedin.com/in/josue-vigil-14607a74,User,Taking a chance on breaking change and start working on a growth mindset. Thank you Applaudo Studios for this opportunity. #growthmindset #lead #continuelearning #leadership #softskills,Carousel,['https://media-exp1.licdn.com/dms/image/C561FAQHWlR7jUZvTtg/feedshare-document-images_480/1/1608682605523?e=1626228000&v=beta&t=bn0zjVjeFJQZ9UhSjTo72Sv4lcp53QRlIcTBJffzcZg']
0,https://www.linkedin.com/feed/update/urn:li:activity:6745437407161794560/,César Retana,https://www.linkedin.com/in/cretana,User,"I feel so excited!!

When I started to work at Applaudo Studios, I felt overwhelmed 'cause it wasn't my field of job. I always worked at Advertising Agency's, with a little Web Design projects. But it was awesome find people that helped me to growt up and keep learning always. I'm so greatful with Laura Escobar, Gabriel Guevara for being like a Jedi Master's to me on the UX/UI Design. With Gabriela Magana and César Sánchez for being always a helping hand when I have doubts.

Now this is one of the achievements. And it's just the firts one of several certifications that I'm getting on The Interaction Design Foundation.

And one of the best advice that I can give it's: keep learning, keep improving yourself. It's the best thing that I've learned at Applaudo Studios and The Interaction Design Foundation.

Thank's for this Xmas Gift!!!

#BestPlaceToCode #elearning",Single image,https://media-exp3.licdn.com/dms/image/C5622AQGJsHsI2kSwOA/feedshare-shrink_800/0/1608237600590?e=1629331200&v=beta&t=utmdIT589ZNZ0-KRcnRTf6QnWAmCUbmmwVX2A8RscF8
0,https://www.linkedin.com/feed/update/urn:li:activity:6747630016189796352/,Jorge Flores,https://www.linkedin.com/in/jorge-flores-4bb67154,User,"Communicate to lead, thank you Applaudo Studios",Carousel,['https://media-exp3.licdn.com/dms/image/C4E1FAQFdloaVBBKUSw/feedshare-document-images_480/1/1608760038888?e=1626228000&v=beta&t=jChZlnyyXXV2-aH7gDFLDa8_sPYBGF9xiHvCAoRhwdQ']
0,https://www.linkedin.com/feed/update/urn:li:activity:6747623599420583937/,Carmen Escobar,https://www.linkedin.com/in/carmen-escobar-082764169,User,Thank you Dale Carnegie Training and Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEIe8eJ7FfJEg/feedshare-shrink_800/0/1608758829825?e=1629331200&v=beta&t=MbU6AAKSD204q4rcrwMK_OXcgo1E2MxqUd9uyU4Obn4
0,https://www.linkedin.com/feed/update/urn:li:activity:6746793037998960640/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Don't forget to check our current job openings! Go to https://lnkd.in/dcNQa2x and find all the info you need to apply

The hiring and onboarding process is held remotely.
*Most open positions can be remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHjq0BPZlnRzQ/feedshare-shrink_800/0/1608560808938?e=1629331200&v=beta&t=KgUiXUmbkSdux1Zcq14UvwQEI_uF5mrjKRU46S6k_6E
0,https://www.linkedin.com/feed/update/urn:li:activity:6747191624062787584/,Victoria Palomares,https://www.linkedin.com/in/victoria-palomares,User,Excelente taller 👍🏻 Gracias #DaleCarnegie y Applaudo Studios #CommunicateToLead,Carousel,['https://media-exp3.licdn.com/dms/image/C4D1FAQFRDzt8WCJ0Uw/feedshare-document-images_480/1/1608655641469?e=1626228000&v=beta&t=hKmckSzJNmvUMZzsbnbGFa_WBWVNo-rU946XkEgDA2A']
0,https://www.linkedin.com/feed/update/urn:li:activity:6745738596831047680/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"No doubt we want a workspace like Juan Carlos', especially with that view! He is a Project Manager at Applaudo and also a Marathoner, so far he has run 6 marathons 🏃🏻‍♂️

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQElb3xBij76ww/feedshare-shrink_800/0/1608309410108?e=1629331200&v=beta&t=rfGebFgdAZWZ2B36DlbmeHqZSrDvT3zk8ef2_gFxVTw
0,https://www.linkedin.com/feed/update/urn:li:activity:6745141689356226560/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Watch tomorrow our new ""A day in the life"" with Diana Umanzor, Java Developer! Go to our Instagram profile (@applaudostudios) and don't miss it 😉

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHkNQ4nNSQ-OQ/feedshare-shrink_800/0/1608167096912?e=1629331200&v=beta&t=zYAxbMc19Lh9evG6IUI43V74lviz1TwUPWwHdNhAwXg
0,https://www.linkedin.com/feed/update/urn:li:activity:6744718389098426368/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our Marketing team is growing and we want you to join us! Check our open positions for Graphic Designer and Content Creator and apply now at https://lnkd.in/dcNQa2x

Remember that our hiring and onboarding process is still held remotely.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHGAUSCR38HYw/feedshare-shrink_800/0/1608066174334?e=1629331200&v=beta&t=q66zSk4zeP2nwc4aiicTCbER83gNevSPyXBXAXcnbPk
0,https://www.linkedin.com/feed/update/urn:li:activity:6741765497823518720/,Andrea Cuellar,https://www.linkedin.com/in/andrea-cuellar-2a755745,User,"Es inmensa la gratitud y el orgullo que siento de haber formado parte de la familia AFP CRECER. Me llevo experiencias, aprendizajes y amistades increíbles que me han construido como persona y profesional. ¡Gracias por tanto!
Hoy, emprendo con mucho entusiasmo un nuevo camino de la mano de Applaudo Studios. ¡Muy feliz de poder seguir desarrollándome y expandiendo mis horizontes!",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFP22x6iNYA0w/feedshare-shrink_800/0/1607362149394?e=1629331200&v=beta&t=1WYTCleSLrM4nPoR1AI4FpupqLTCXcJNHtWQ1dqlD8w
0,https://www.linkedin.com/feed/update/urn:li:activity:6744415443122999296/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Meet our international team! Yari joined Applaudo about 3 weeks ago, she is from the Dominican Republic, and when she's not bug hunting, she likes to cook, read, and watch movies and TV series🙌

Get to know us: https://lnkd.in/dcNQa2x

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHBQ37cmQ4RTA/feedshare-shrink_800/0/1607993945505?e=1629331200&v=beta&t=TQnu96f1yZDgkrsC9z-WfkF6s-o1NVGl6-iCk49A9E8
0,https://www.linkedin.com/feed/update/urn:li:activity:6742910657567498240/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"A few weeks ago, our co-founder and CEO met with the British Embassy El Salvador and the Ministry of Economy to share our experience with our Trainee Program and how we can support and impact education in El Salvador for future generations.

#BestPlaceToCode #CodeThatChangesLives",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQEf8FqnXR_olw/feedshare-shrink_800/0/1607635176867?e=1629331200&v=beta&t=3NrZJn-fCrwfbYxvrX2Ca5nNU6Uj6n7P3Z_hVIveBo0', 'https://media-exp3.licdn.com/dms/image/C4E22AQFgeSbRuEz8Lg/feedshare-shrink_2048_1536/0/1607635176614?e=1629331200&v=beta&t=mfYmDQwY8GHvE53_0jGumAi0rK6rgv8KmjXFJTaIJ6s', 'https://media-exp3.licdn.com/dms/image/C4E22AQECzOzPkIsrUA/feedshare-shrink_800/0/1607635176830?e=1629331200&v=beta&t=G6VY0Ep72B3kWyfcVzv3fI2AmH7B4RIjLmfE6kmyjJY', 'https://media-exp3.licdn.com/dms/image/C4E22AQFdx_R_DwnoWw/feedshare-shrink_800/0/1607635176762?e=1629331200&v=beta&t=n4851TCtrMMkb7qOpnqYjr53KBBf0sN6KXYgURJMU7o']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6739702259799650304/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"It is an honor that our co-founder, Jose Giammattei, has been recognized as one of the most admired entrepreneurs in Central America by Revista Estrategia&Negocios. You can read the full article here: https://bit.ly/3oiBM3p

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGZ44DvagU-sA/feedshare-shrink_800/0/1606870234815?e=1629331200&v=beta&t=Pl7rUdo1vs9R59BTkxq0wEOWLPsURv_KcYmefR3snwY
0,https://www.linkedin.com/feed/update/urn:li:activity:6743176299814170624/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are looking for you! Check now our open positions and don’t miss your chance to join our team. Apply now: https://lnkd.in/dcNQa2x

Remember that the hiring process and onboarding will be held remotely.
*Most open positions can be remote but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEK01CeOLzLfg/feedshare-shrink_800/0/1607698511453?e=1629331200&v=beta&t=ZVaiTQjjqyE_QzzPfQdXMM8uMdlqopDyFWFOb1myArU
0,https://www.linkedin.com/feed/update/urn:li:activity:6739688234336448512/,Gilberto Alas,https://www.linkedin.com/in/gilberto-alas-19b587124,User,Detalle de Cumpleaños - Applaudo Studios,Multiple images,"['https://media-exp3.licdn.com/dms/image/C4D22AQHCvI4Hlw1hcQ/feedshare-shrink_2048_1536/0/1606866891766?e=1629331200&v=beta&t=rr3aUQ8XgExIiti68Je_zSY3sPnamoKHZ423CzOgw-c', 'https://media-exp3.licdn.com/dms/image/C4D22AQGpaJ-a8vy2Sg/feedshare-shrink_800/0/1606866891873?e=1629331200&v=beta&t=tPCGgkb5NCOYmO9Uv1qe6zj9iHGUFmr4b3q4hSaxslY', 'https://media-exp3.licdn.com/dms/image/C4D22AQHHl7CooIWWkQ/feedshare-shrink_800/0/1606866891901?e=1629331200&v=beta&t=rYszi1AAHiJZPTAAQ1DcNUhBMCw_G6qu4FFM0W8w7f4']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6741862348472029184/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are so excited and proud to announce our official Design System: Clapp! This has been an ongoing project since July and our team has made an incredible job bringing it to life. Learn more about Clapp in our next article: https://bit.ly/ClappDS

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGb0ODtv1CUNg/feedshare-shrink_800/0/1607385241185?e=1629331200&v=beta&t=_a9F4d7lI3QRk_JGPj4KT1lZN7KEgP3ahpqB2uEjpq0
0,https://www.linkedin.com/feed/update/urn:li:activity:6740705964632154112/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Don’t miss our HR talk “Opportunities at Applaudo” as part of the ADC Webinar Series agenda on December 10. Get to know more about our open positions, recruitment process, culture, benefits, and more!

Register now: https://bit.ly/ADSSeries
This event will be in Spanish.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGyXwjwSmTzFQ/feedshare-shrink_800/0/1607109537059?e=1629331200&v=beta&t=2I2APMNLgJ_DncN0XE9EYrxhMlQRx7uPfJ7BlHDf7ho
0,https://www.linkedin.com/feed/update/urn:li:activity:6740412933207035904/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Want to join our team? Check our open positions and apply now! Go to https://lnkd.in/dcNQa2x

Remember that our hiring process and onboarding will be held remotely.
*Most open positions can be remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQHv7rKsbh-y4g/feedshare-shrink_800/0/1607039673751?e=1629331200&v=beta&t=cVpi8msCtuN8hcUxcIRRprfKfGNxaT907DYY5gFZv2c
0,https://www.linkedin.com/feed/update/urn:li:activity:6739941198158471168/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Watch tomorrow our new ""A day in the life"" with Ricardo Ramírez, React TLE, and get a glimpse of his day-to-day, work from home edition. Don't miss it! Remember to check our Instagram stories (@applaudostudios) 😉

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQF6-Y5kkvMxRA/feedshare-shrink_800/0/1606927203192?e=1629331200&v=beta&t=KNfWFoFeeE7cVHQjNTbaGMltWcqELdwh3xVfzEwbzoI
0,https://www.linkedin.com/feed/update/urn:li:activity:6740981986871136256/,Mario Mejía,https://www.linkedin.com/in/mario-mej%C3%ADa-509602ab,User,Estamos en búsqueda de un #productowner en Applaudo Studios. Escríbeme si estás interesado!,Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6738144657924079616/
0,https://www.linkedin.com/feed/update/urn:li:activity:6739635927401975808/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our newly redesigned website and Clapp Design System are now live! These projects wouldn't have been possible without our incredible team. We are so excited for you to check them out!

Visit Applaudo's new website: applaudostudios.com
Visit Clapp: design.applaudostudios.com

#BestPlaceToCode #CodeThatChangesLives",Video,https://dms.licdn.com/playlist/C4E05AQGG0NuHcokGCg/mp4-720p-30fp-crf28/0/1606854417827?e=1626228000&v=beta&t=e2midU1bF-LrWZMLmW_G59qwaT9xigX1e-v9TiVNZFA
0,https://www.linkedin.com/feed/update/urn:li:activity:6739318892528775168/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Join our team! We are looking for Marketing Strategist. Check now our open position and apply at https://lnkd.in/dcNQa2x

Remember that the hiring and onboarding process is currently held remotely.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHSoInrobNVng/feedshare-shrink_800/0/1606778833931?e=1629331200&v=beta&t=prnlfJSo2_ARwxTyNySY-KYpmjqpXK6on6cLrgJx-1o
0,https://www.linkedin.com/feed/update/urn:li:activity:6738214856656269312/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are officially launching our Webinar Series with our first talk ""Introduction to Software Quality Assurance"" by Jhonathan Hernández, QA and Compliance Manager at Applaudo. You can't miss it!

Register now: https://bit.ly/ADSSeries
This event will be in Spanish.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGGkbibm1xXgg/feedshare-shrink_800/0/1606515611138?e=1629331200&v=beta&t=Lk_LT3ZpBeIdpwfchLtaXtiQ_Jti-TKCw-jqcj8ro88
0,https://www.linkedin.com/feed/update/urn:li:activity:6739221788896620544/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"This is it! Our new website is now live and we can't wait for you to take a look at the new version of ourselves. This wouldn't have been possible without our incredible team and their dedication and effort.

Visit Applaudo's new website: applaudostudios.com

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGKZDEHcZKmzQ/feedshare-shrink_800/0/1606755682623?e=1629331200&v=beta&t=lovdvnxyISbYlYLiXVxCIjjcLeAquP4R_kgqrXoVlwA
0,https://www.linkedin.com/feed/update/urn:li:activity:6737473823152648192/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"This month we've had special occasions to celebrate such as International Marketing and Project Management day, we also enjoyed the QA team-building, and as always we had our weekly activities, talks, and welcomed new team members!

#BestPlaceToCode #CodeThatChangesLives",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQH-eQMfkbfgLg/feedshare-shrink_800/0/1606338934488?e=1629331200&v=beta&t=h7_WFocC6xpoR2_xhRQXZ2sEQHftpINwHNWg2x3hiJA', 'https://media-exp3.licdn.com/dms/image/C4E22AQGJt9gUkCXQrw/feedshare-shrink_800/0/1606338933458?e=1629331200&v=beta&t=TdtqtsC3NyAbPRKckPyYdZ_nXhy7mH86UcubH8O4Bps', 'https://media-exp3.licdn.com/dms/image/C4E22AQELSGquwhUcXA/feedshare-shrink_800/0/1606338934324?e=1629331200&v=beta&t=SPRBPc_Q0mTy9XHbCyWyrMgVeM0HVufvQL-lN4ZVcac', 'https://media-exp3.licdn.com/dms/image/C4E22AQFQjYHJoAC12g/feedshare-shrink_800/0/1606338933756?e=1629331200&v=beta&t=erJvE7KQvWFTuyLjC5T65gsBnnUc-zBYPrOHMbqZeT4']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6737783164799909888/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We combine our set of capabilities in Software Development and Design to create products people love. Ready to discuss your project? Let's talk.

Check our Clutch.co profile: https://lnkd.in/eFSeENW

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQErLIf5QSwPHA/feedshare-shrink_800/0/1606412687553?e=1629331200&v=beta&t=zWktPc-QqiZXw2hrW6hwPATyFGd5OO7R-ADyabqWsSA
0,https://www.linkedin.com/feed/update/urn:li:activity:6737402038080024576/,Women in Cloud,https://www.linkedin.com/company/women-in-cloud/,Company,"Women in Cloud is proud to announce that Ms. Katina Kenyon, co-founder, and COO of Applaudo Studios, will speak at the 4th edition of the Women in Cloud Digital Summit 2021.

Before launching Applaudo Studios, a tech company that creates bespoke mobile and web software, including technology consulting, Ms. Katina was a senior management professional at Dell technologies for 12 years, where she donned many hats. Katina is also on the board of many up-and-coming companies and volunteers in her free time.

Register for the Women in Cloud Digital Summit for 2021 to hear her speak: https://bit.ly/2UNOri4

#WICPower2021 #womenincloud #shesoars

Connect with her at: https://lnkd.in/dWfyBiu

Chaitra Vedullapalli Gretchen O'Hara Karen Fassio",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQGpRQ1cIjPabQ/feedshare-shrink_800/0/1606321820752?e=1629331200&v=beta&t=XvElHTPkW7lO1V8nI4xgRj-CfmHIfEwW39g_6NSnQ7Q
0,https://www.linkedin.com/feed/update/urn:li:activity:6735625447570251776/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Today our team will be part of the UCA virtual job fair hosted by Centro De Orientación Profesional talk about Life at Applaudo. Don’t miss it and learn more about our open positions, recruitment process, culture, benefits, Trainee Program, and more!

To join the event, go to https://bit.ly/2HkT5Bj

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGU1oeitzyxgQ/feedshare-shrink_800/0/1605898247401?e=1629331200&v=beta&t=r7Ut8cmdKcAub2P6pIw6XDWJmpHVMbgfM9x7YaDL-GY
0,https://www.linkedin.com/feed/update/urn:li:activity:6735697370887020544/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We're honored to announce that Applaudo has been recognized for the valuable contribution to the development of the tech industry in El Salvador. Thank you Asociacion Salvadoreña de Industriales for this recognition! We’ll keep on working for the country Salvadorans deserve.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQF9m8kmxWI1Kg/feedshare-shrink_800/0/1605915395223?e=1629331200&v=beta&t=ftAipTj08LSAeyZyXvqcxTgY6BfH-N7SsV7UojPanhU
0,https://www.linkedin.com/feed/update/urn:li:activity:6735251963908280321/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Check our open positions in the virtual job fair hosted by Universidad Centroamericana ""José Simeón Cañas""
from November 19 to November 21 and join the team! 🙌🏼

Apply now: https://bit.ly/2IHYdQM

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGjdgdUbl1m5A/feedshare-shrink_800/0/1605809202615?e=1629331200&v=beta&t=35fo16wR-E1UAGvM1mgZFT9yqEDXu2TJRMc3Y9xq_fs
